docket,county,subdivision,court_room,hearing_type,day_of_week,day,month,time,am_pm,street,city,zip_code,division
322-3-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,9,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1376-11-19,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,9,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
594-7-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,9,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
632-8-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,9,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
661-8-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,9,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
32-6-20,bennington,civil suspension,Family/Criminal Courtroom 3,Status Conference,Friday,9,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
475-6-20,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Friday,9,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
592-7-20,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Friday,9,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
609-7-20,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Friday,9,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
644-8-20,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Friday,9,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1332-11-19,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Friday,9,Apr,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
93-1-20,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Friday,9,Apr,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
267-3-20,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Friday,9,Apr,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
579-7-20,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Friday,9,Apr,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
627-8-20,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Friday,9,Apr,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1010-8-19,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Tuesday,13,Apr,9:30,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
810-7-19,bennington,criminal,Family/Criminal Courtroom 3,Civil Suspension Final Hearing,Tuesday,13,Apr,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
54-7-19,bennington,civil suspension,Family/Criminal Courtroom 3,Civil Suspension Final Hearing,Tuesday,13,Apr,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
53-1-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,13,Apr,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
165-2-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,13,Apr,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
481-6-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,13,Apr,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
486-6-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,13,Apr,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
537-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,13,Apr,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
640-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,13,Apr,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
817-9-17,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,13,Apr,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1086-11-17,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,13,Apr,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1102-9-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference/Change of Plea,Tuesday,13,Apr,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
236-3-17,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Wednesday,14,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
610-6-18,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Wednesday,14,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
618-5-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Status Conference,Wednesday,14,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1508-12-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
130-1-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
624-8-20,bennington,criminal,Family/Criminal Courtroom 3,Confidential Hearing,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1458-12-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
82-1-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
177-2-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
234-3-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
340-4-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
499-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
503-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
33-7-20,bennington,civil suspension,Family/Criminal Courtroom 3,Status Conference,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
593-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
668-8-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1218-12-18,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1269-10-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1066-9-19,bennington,criminal,Family/Criminal Courtroom 3,VOP Rule 5 Hearing,Monday,19,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
72-10-19,bennington,civil suspension,Family/Criminal Courtroom 3,Civil Suspension Final Hearing,Tuesday,20,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1253-10-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Tuesday,20,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
36-5-19,bennington,civil suspension,Family/Criminal Courtroom 3,Motion Hearing,Tuesday,20,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
562-5-19,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Tuesday,20,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
452-6-20,bennington,criminal,Family/Criminal Courtroom 3,Motion Hearing,Wednesday,21,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
30-6-20,bennington,civil suspension,Family/Criminal Courtroom 3,Civil Suspension Final Hearing,Thursday,22,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
575-7-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Thursday,22,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
301-3-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,23,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
681-8-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,23,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
124-1-19,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,23,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
129-1-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,23,Apr,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
23-4-20,bennington,civil suspension,Family/Criminal Courtroom 3,Civil Suspension Final Hearing,Friday,23,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
480-6-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Monday,26,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1419-12-19,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Tuesday,27,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
22-4-20,bennington,civil suspension,Family/Criminal Courtroom 3,Civil Suspension Final Hearing,Tuesday,27,Apr,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
356-5-20,bennington,criminal,Family/Criminal Courtroom 3,Civil Suspension Final Hearing,Tuesday,27,Apr,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
371-3-19,bennington,criminal,Family/Criminal Courtroom 3,Change of Plea Hearing,Thursday,29,Apr,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
1362-11-19,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Monday,7,Jun,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
690-8-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,11,Jun,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1311-11-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Monday,14,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
463-6-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,18,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
456-6-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,18,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
45-1-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Friday,18,Jun,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
325-4-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,28,Jun,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
392-5-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,28,Jun,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
398-6-20,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,28,Jun,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
232-2-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Jul,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
793-7-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Jul,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1030-9-19,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,2,Jul,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
692-8-20,bennington,criminal,Family/Criminal Courtroom 3,Calendar Call,Friday,23,Jul,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
334-4-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Monday,26,Jul,11:15,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
1445-12-19,bennington,criminal,Family/Criminal Courtroom 3,Status Conference,Monday,2,Aug,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,criminal
165-2-20,bennington,criminal,Family/Criminal Courtroom 3,Pre Trial Conference,Friday,6,Aug,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,criminal
152-7-19,bennington,domestic,Family/Criminal Courtroom 1,Motion Hearing,Wednesday,3,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
147-7-19,bennington,domestic,Family Case Manager Conference Room,Case Management Conference OCS,Wednesday,3,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
268-11-11,bennington,domestic,Family Case Manager Conference Room,Case Management Conference,Wednesday,3,Mar,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
191-9-18,bennington,domestic,Family Case Manager Conference Room,Case Management Conference,Wednesday,3,Mar,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
151-7-19,bennington,domestic,Family/Criminal Courtroom 3,Motion Hearing,Thursday,4,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
269-8-19,bennington,family,Family/Criminal Courtroom 3,Motion Hearing,Thursday,4,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
91-4-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
232-11-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Mar,9:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
104-6-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Mar,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
188-11-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,family
189-11-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,family
190-11-18,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,family
127-7-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Mar,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
128-7-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Mar,2:30,PM,200 Veterans Memorial Drive , Bennington,05201,family
75-6-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Mar,3:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
76-6-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Mar,3:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
77-6-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,4,Mar,3:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
209-9-18,bennington,domestic,Family/Criminal Courtroom 1,Show Cause Hearing,Monday,8,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
50-2-16,bennington,domestic,Family/Criminal Courtroom 1,Show Cause Hearing,Monday,8,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
211-9-17,bennington,domestic,Family/Criminal Courtroom 1,Evidentiary Hearing,Monday,8,Mar,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
18-2-20,bennington,domestic,Family/Criminal Courtroom 1,Status Conference,Monday,8,Mar,2:30,PM,200 Veterans Memorial Drive , Bennington,05201,family
50-3-20,bennington,domestic,Family/Criminal Courtroom 1,Contested Dissolution Hearing,Tuesday,9,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
20-2-20,bennington,domestic,Family/Criminal Courtroom 1,Status Conference,Tuesday,9,Mar,1:30,PM,200 Veterans Memorial Drive , Bennington,05201,family
153-7-19,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,10,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
303-12-11,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,10,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
121-5-08,bennington,domestic,Family/Criminal Courtroom 2,Magistrate Enforcement Hearing,Wednesday,10,Mar,11:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
111-4-02,bennington,domestic,Family/Criminal Courtroom 2,Motion Hearing,Wednesday,10,Mar,1:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
123-6-19,bennington,domestic,Family Case Manager Conference Room,Case Management Conference,Wednesday,10,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
162-6-09,bennington,domestic,Family Case Manager Conference Room,Case Management Conference,Wednesday,10,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
184-9-16,bennington,domestic,Family Case Manager Conference Room,Case Management Conference,Wednesday,10,Mar,2:00,PM,200 Veterans Memorial Drive , Bennington,05201,family
287-8-19,bennington,family,Family/Criminal Courtroom 3,287-8-19 Bnfa,Thursday,11,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
208-11-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,11,Mar,9:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
84-8-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,11,Mar,9:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
85-8-20,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,11,Mar,9:30,AM,200 Veterans Memorial Drive , Bennington,05201,family
210-11-19,bennington,juvenile,Family/Criminal Courtroom 1,Juvenile Confidential Hearing,Thursday,11,Mar,10:00,AM,200 Veterans Memorial Drive , Bennington,05201,family
