,docket,county,division,link
1568,1521-6-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1521-6-20.json
1569,1731-7-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1731-7-20.json
1570,1738-7-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1738-7-20.json
1571,1739-7-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1739-7-20.json
1572,1741-7-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1741-7-20.json
1573,1740-7-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1740-7-20.json
1574,1742-7-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1742-7-20.json
1575,1885-8-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1885-8-20.json
1576,1930-8-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1930-8-20.json
1577,1227-5-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1227-5-20.json
1578,3837-11-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/3837-11-19.json
1579,2373-7-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2373-7-19.json
1580,2686-8-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2686-8-19.json
1581,2992-8-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2992-8-19.json
1582,971-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/971-3-20.json
1583,1163-4-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1163-4-20.json
1584,1249-5-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1249-5-20.json
1585,1312-5-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1312-5-20.json
1586,1313-5-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1313-5-20.json
1587,1314-5-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1314-5-20.json
1588,1424-6-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1424-6-20.json
1589,1619-7-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1619-7-20.json
1590,1583-7-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1583-7-20.json
1591,1601-7-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1601-7-20.json
1592,1591-7-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1591-7-20.json
1593,1835-8-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1835-8-20.json
1594,1834-8-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1834-8-20.json
1595,1579-7-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1579-7-20.json
1596,1198-4-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1198-4-20.json
1597,784-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/784-3-20.json
1598,2643-7-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2643-7-19.json
1599,3175-9-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/3175-9-19.json
1600,3053-9-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/3053-9-19.json
1601,4141-12-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/4141-12-19.json
1602,239-1-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/239-1-20.json
1603,4812-11-92,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/4812-11-92.json
1604,276-1-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/276-1-20.json
1605,4519-11-12,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/4519-11-12.json
1606,1931-8-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1931-8-20.json
1607,637-2-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/637-2-20.json
1608,1404-6-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1404-6-20.json
1609,2220-7-18,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2220-7-18.json
1610,1156-4-18,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1156-4-18.json
1611,3671-10-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/3671-10-19.json
1612,2198-7-18,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2198-7-18.json
1613,2946-8-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2946-8-19.json
1614,564-2-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/564-2-19.json
1615,795-3-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/795-3-19.json
1616,1186-4-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1186-4-19.json
1617,1720-5-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1720-5-19.json
1618,2340-7-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2340-7-19.json
1619,3127-9-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/3127-9-19.json
1620,3539-10-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/3539-10-19.json
1621,3555-10-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/3555-10-19.json
1622,3668-10-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/3668-10-19.json
1623,4236-12-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/4236-12-19.json
1624,453-1-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/453-1-20.json
1625,719-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/719-3-20.json
1626,973-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/973-3-20.json
1627,1176-4-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1176-4-20.json
1628,2455-7-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2455-7-19.json
1629,67-2-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/67-2-20.json
1630,807-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/807-3-20.json
1631,69-2-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/69-2-20.json
1632,4168-12-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/4168-12-19.json
1633,4380-12-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/4380-12-19.json
1634,300-9-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/300-9-19.json
1635,3472-10-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/3472-10-19.json
1636,405-12-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/405-12-19.json
1637,4313-12-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/4313-12-19.json
1638,99-4-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/99-4-20.json
1639,1351-6-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1351-6-20.json
1640,45-2-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/45-2-20.json
1641,579-2-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/579-2-20.json
1642,53-2-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/53-2-20.json
1643,638-2-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/638-2-20.json
1644,71-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/71-3-20.json
1645,808-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/808-3-20.json
1646,83-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/83-3-20.json
1647,148-7-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/148-7-20.json
1648,1418-6-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1418-6-20.json
1649,2375-7-18,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2375-7-18.json
1650,1375-4-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1375-4-19.json
1651,1039-3-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1039-3-19.json
1652,2916-8-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2916-8-19.json
1653,636-2-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/636-2-20.json
1654,3531-10-18,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/3531-10-18.json
1655,2061-6-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2061-6-19.json
1656,2696-8-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2696-8-19.json
1657,2688-8-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2688-8-19.json
1658,2985-8-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2985-8-19.json
1659,2986-8-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2986-8-19.json
1660,3247-9-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/3247-9-19.json
1661,3589-10-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/3589-10-19.json
1662,4173-12-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/4173-12-19.json
1663,2129-6-15,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2129-6-15.json
1664,2987-8-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2987-8-19.json
1665,2962-8-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/2962-8-19.json
1666,118-1-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/118-1-20.json
1667,384-1-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/384-1-20.json
1668,4135-12-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/4135-12-19.json
1669,962-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/962-3-20.json
1670,963-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/963-3-20.json
1671,996-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/996-3-20.json
1672,1019-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1019-3-20.json
1673,1028-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1028-3-20.json
1674,1602-7-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1602-7-20.json
1675,40-1-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/40-1-20.json
1676,892-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/892-3-20.json
1677,3123-9-19,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/3123-9-19.json
1678,310-1-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/310-1-20.json
1679,449-1-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/449-1-20.json
1680,1039-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/1039-3-20.json
1681,911-3-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/911-3-20.json
1682,529-2-20,chittenden,criminal,https://raw.githubusercontent.com/codeforbtv/court-calendars/main/2021-02-01/chittenden_criminal/529-2-20.json
