docket,county,subdivision,court_room,hearing_type,day_of_week,day,month,time,am_pm,street,city,zip_code,division
1807-8-20,chittenden,criminal,Family/Criminal Courtroom 2A,Motion Hearing,Wednesday,2,Jun,8:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
133-6-20,chittenden,civil suspension,Family/Criminal Courtroom 2A,Civil Suspension Final Hearing,Wednesday,2,Jun,9:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1667-7-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Wednesday,2,Jun,9:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
151-7-20,chittenden,civil suspension,Family/Criminal Courtroom 2A,Civil Suspension Final Hearing,Wednesday,2,Jun,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1799-8-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Wednesday,2,Jun,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
88-3-20,chittenden,civil suspension,Family/Criminal Courtroom 2A,Civil Suspension Final Hearing,Wednesday,2,Jun,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1263-5-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Wednesday,2,Jun,10:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
157-8-20,chittenden,civil suspension,Family/Criminal Courtroom 2A,Civil Suspension Final Hearing,Wednesday,2,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
161-7-20,chittenden,civil suspension,Family/Criminal Courtroom 2A,Civil Suspension Final Hearing,Wednesday,2,Jun,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4361-12-19,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Wednesday,2,Jun,9:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
355-1-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Wednesday,2,Jun,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
599-2-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Wednesday,2,Jun,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
694-2-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Wednesday,2,Jun,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1429-6-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Wednesday,2,Jun,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1536-7-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Wednesday,2,Jun,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1850-8-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Wednesday,2,Jun,10:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4554-12-15,chittenden,criminal,Family/Criminal Courtroom 2B,Change of Plea Hearing,Wednesday,2,Jun,1:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
86-1-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Wednesday,2,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4125-12-19,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Wednesday,2,Jun,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
931-3-17,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Thursday,3,Jun,9:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1357-5-18,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Thursday,3,Jun,9:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1815-8-20,chittenden,criminal,Family/Criminal Courtroom 2B,State of Vermont v.,Thursday,3,Jun,08:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
775-2-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Thursday,3,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1207-5-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Thursday,3,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1567-7-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Thursday,3,Jun,2:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1526-7-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Thursday,3,Jun,3:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3261-9-19,chittenden,criminal,Civil/Probate Courtroom 2 - Second Floor,Criminal Miscellaneous Hearing,Thursday,3,Jun,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1346-5-18,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,4,Jun,1:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1421-5-18,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,4,Jun,1:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3446-10-18,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,4,Jun,1:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
615-2-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,4,Jun,1:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1266-4-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,4,Jun,1:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3468-10-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,4,Jun,1:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4013-11-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,4,Jun,1:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
466-2-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,4,Jun,1:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
632-2-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Friday,4,Jun,1:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
60-1-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Friday,4,Jun,8:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
124-6-20,chittenden,civil suspension,Family/Criminal Courtroom 2B,Status Conference,Friday,4,Jun,3:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
635-2-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Friday,4,Jun,3:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1143-4-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Friday,4,Jun,3:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1144-4-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Friday,4,Jun,3:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3261-9-19,chittenden,criminal,Civil/Probate Courtroom 2 - Second Floor,Criminal Miscellaneous Hearing,Friday,4,Jun,9:00,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
259-1-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Monday,7,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4363-12-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Monday,7,Jun,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1273-5-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Monday,7,Jun,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1319-5-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Monday,7,Jun,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1320-5-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Monday,7,Jun,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
146-1-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Monday,7,Jun,3:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1359-6-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Monday,7,Jun,3:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1491-4-19,chittenden,criminal,Family/Criminal Courtroom 2B,State of Vermont v.,Tuesday,8,Jun,08:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2022-6-17,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Tuesday,8,Jun,8:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1597-5-19,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Tuesday,8,Jun,8:30,AM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3557-10-18,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3592-10-18,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3933-11-18,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3957-11-18,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4144-12-18,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
245-1-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
246-1-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
370-1-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
986-3-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
967-3-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1123-4-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2614-7-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2645-7-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
2650-8-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3085-9-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3333-9-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3744-10-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
4384-12-19,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
306-1-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,1:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1728-7-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3425-9-19,chittenden,criminal,Family/Criminal Courtroom 2A,VOP Status Conference,Tuesday,8,Jun,2:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
209-1-20,chittenden,criminal,Family/Criminal Courtroom 2A,Status Conference,Tuesday,8,Jun,3:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
1318-5-20,chittenden,criminal,Family/Criminal Courtroom 2B,Status Conference,Tuesday,8,Jun,3:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
3243-9-19,chittenden,criminal,Family/Criminal Courtroom 2B,VOP Status Conference,Tuesday,8,Jun,3:00,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
181-1-18,chittenden,criminal,Family/Criminal Courtroom 2B,Restitution Hearing,Tuesday,8,Jun,3:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
223-1-18,chittenden,criminal,Family/Criminal Courtroom 2B,Restitution Hearing,Tuesday,8,Jun,3:30,PM,"32 Cherry Street, Suite 300 ", Burlington,05401,criminal
