,docket,link
4400,1310-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1310-11-20.json
4401,1311-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1311-11-20.json
4402,1319-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1319-11-20.json
4403,1317-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1317-11-20.json
4404,1320-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1320-11-20.json
4405,1323-12-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1323-12-20.json
4406,1022-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1022-9-20.json
4407,1157-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1157-10-20.json
4408,1206-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1206-11-20.json
4409,1207-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1207-11-20.json
4410,1208-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1208-11-20.json
4411,1282-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1282-11-20.json
4412,1284-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1284-11-20.json
4413,1294-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1294-11-20.json
4414,1297-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1297-11-20.json
4415,1304-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1304-11-20.json
4416,1309-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1309-11-20.json
4417,150-1-03,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/150-1-03.json
4418,1663-12-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1663-12-18.json
4419,430-4-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/430-4-19.json
4420,783-6-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/783-6-19.json
4421,989-7-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/989-7-19.json
4422,298-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/298-3-20.json
4423,337-4-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/337-4-20.json
4424,419-5-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/419-5-20.json
4425,718-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/718-7-20.json
4426,808-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/808-8-20.json
4427,809-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/809-8-20.json
4428,810-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/810-8-20.json
4429,831-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/831-8-20.json
4430,834-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/834-8-20.json
4431,931-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/931-9-20.json
4432,1173-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1173-10-20.json
4433,1198-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1198-10-20.json
4434,1195-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1195-10-20.json
4435,1194-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1194-10-20.json
4436,1193-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1193-10-20.json
4437,1192-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1192-10-20.json
4438,1191-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1191-10-20.json
4439,1189-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1189-10-20.json
4440,1199-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1199-10-20.json
4441,1209-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1209-11-20.json
4442,1169-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1169-10-20.json
4443,1213-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1213-11-20.json
4444,1217-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1217-11-20.json
4445,1216-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1216-11-20.json
4446,1240-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1240-11-20.json
4447,1236-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1236-11-20.json
4448,1235-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1235-11-20.json
4449,1241-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1241-11-20.json
4450,1224-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1224-11-20.json
4451,1245-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1245-11-20.json
4452,1247-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1247-11-20.json
4453,1264-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1264-11-20.json
4454,1267-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1267-11-20.json
4455,1263-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1263-11-20.json
4456,1249-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1249-11-20.json
4457,1250-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1250-11-20.json
4458,1271-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1271-11-20.json
4459,1281-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1281-11-20.json
4460,1286-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1286-11-20.json
4461,1291-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1291-11-20.json
4462,1296-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1296-11-20.json
4463,1298-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1298-11-20.json
4464,1299-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1299-11-20.json
4465,1300-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1300-11-20.json
4466,1301-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1301-11-20.json
4467,1302-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1302-11-20.json
4468,1307-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1307-11-20.json
4469,1308-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1308-11-20.json
4470,1310-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1310-11-20.json
4471,1311-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1311-11-20.json
4472,1319-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1319-11-20.json
4473,1317-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1317-11-20.json
4474,1320-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1320-11-20.json
4475,1323-12-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1323-12-20.json
4476,76-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/76-10-20.json
4477,422-5-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/422-5-20.json
4478,1385-12-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1385-12-20.json
4479,486-4-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/486-4-19.json
4480,1482-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1482-10-19.json
4481,1707-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1707-12-19.json
4482,421-5-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/421-5-20.json
4483,609-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/609-7-20.json
4484,667-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/667-7-20.json
4485,829-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/franklin_criminal/829-8-20.json
4486,1610-12-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1610-12-18.json
4487,330-3-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/330-3-19.json
4488,75-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/75-1-20.json
4489,260-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/260-3-20.json
4490,665-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/665-7-20.json
4491,725-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/725-8-20.json
4492,921-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/921-9-20.json
4493,951-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/951-9-20.json
4494,1076-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1076-10-20.json
4495,1124-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1124-10-20.json
4496,1181-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1181-10-20.json
4497,1262-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1262-11-20.json
4498,114-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/114-1-20.json
4499,1270-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1270-11-20.json
4500,420-5-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/420-5-20.json
4501,1242-9-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1242-9-19.json
4502,1414-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1414-10-19.json
4503,1464-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1464-10-19.json
4504,396-5-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/396-5-20.json
4505,450-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/450-6-20.json
4506,453-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/453-6-20.json
4507,420-5-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/420-5-20.json
4508,1610-12-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1610-12-18.json
4509,330-3-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/330-3-19.json
4510,1242-9-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1242-9-19.json
4511,1414-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1414-10-19.json
4512,1464-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1464-10-19.json
4513,75-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/75-1-20.json
4514,260-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/260-3-20.json
4515,396-5-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/396-5-20.json
4516,450-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/450-6-20.json
4517,453-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/453-6-20.json
4518,665-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/665-7-20.json
4519,725-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/725-8-20.json
4520,921-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/921-9-20.json
4521,951-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/951-9-20.json
4522,1076-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1076-10-20.json
4523,1124-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1124-10-20.json
4524,1181-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1181-10-20.json
4525,1262-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1262-11-20.json
4526,1270-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1270-11-20.json
4527,114-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/114-1-20.json
4528,1540-11-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1540-11-19.json
4529,1176-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1176-10-20.json
4530,740-5-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/740-5-19.json
4531,1540-11-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1540-11-19.json
4532,1176-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1176-10-20.json
4533,1284-9-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1284-9-19.json
4534,1283-9-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1283-9-19.json
4535,1566-11-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1566-11-19.json
4536,14-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/caledonia_family/14-1-20.json
4537,13-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/orleans_family/13-1-20.json
4538,456-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/456-6-20.json
4539,287-2-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/287-2-19.json
4540,1398-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_criminal/1398-10-19.json
4541,146-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/146-10-20.json
4542,364-10-16,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/364-10-16.json
4543,385-9-12,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/385-9-12.json
4544,97-3-15,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/97-3-15.json
4545,353-9-14,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/353-9-14.json
4546,230-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/230-10-20.json
4547,357-11-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/357-11-19.json
4548,68-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/68-3-20.json
4549,118-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/franklin_family/118-6-20.json
4550,225-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/225-10-20.json
4551,85-4-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/85-4-20.json
4552,211-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/211-10-20.json
4553,413-11-10,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/413-11-10.json
4554,393-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/393-12-19.json
4555,363-10-16,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/363-10-16.json
4556,172-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/172-11-20.json
4557,394-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/394-12-19.json
4558,54-2-16,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/54-2-16.json
4559,104-5-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/104-5-20.json
4560,57-3-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/57-3-20.json
4561,140-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/140-7-20.json
4562,95-3-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/95-3-18.json
4563,276-12-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/276-12-20.json
4564,10-1-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_civil/10-1-20.json
4565,120-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/orleans_civil/120-6-20.json
4566,204-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/204-9-20.json
4567,237-10-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/237-10-20.json
4568,12-1-13,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/12-1-13.json
4569,145-5-15,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/145-5-15.json
4570,296-8-11,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/296-8-11.json
4571,141-5-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/141-5-19.json
4572,233-6-11,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/233-6-11.json
4573,254-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/254-11-20.json
4574,255-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/255-11-20.json
4575,27-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/caledonia_family/27-2-20.json
4576,190-11-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/rutland_family/190-11-19.json
4577,101-5-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/101-5-19.json
4578,123-6-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/123-6-19.json
4579,56-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/56-6-20.json
4580,98-6-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/98-6-18.json
4581,45-4-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/45-4-20.json
4582,228-12-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/228-12-19.json
4583,192-5-11,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/192-5-11.json
4584,256-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/256-11-20.json
4585,264-12-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/264-12-20.json
4586,260-12-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/franklin_family/260-12-20.json
4587,129-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/129-6-20.json
4588,274-12-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/274-12-20.json
4589,139-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/139-11-20.json
4590,138-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/138-11-20.json
4591,56-3-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/56-3-19.json
4592,39-3-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/39-3-19.json
4593,142-11-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/142-11-20.json
4594,92-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/92-8-20.json
4595,167-10-19,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/167-10-19.json
4596,157-10-18,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/157-10-18.json
4597,153-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/153-7-20.json
4598,206-9-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/206-9-20.json
4599,146-7-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/146-7-20.json
4600,463-11-12,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/washington_family/463-11-12.json
4601,112-6-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/chittenden_criminal/112-6-20.json
4602,37-2-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/windham_family/37-2-20.json
4603,171-8-20,https://raw.githubusercontent.com/codeforbtv/court-calendars/lj_2020-12-22/2021-01-29/franklin_family/171-8-20.json
